Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Nigeria,NGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,51.7303606841672,45.4480709919707,35.9656905679357,39.787899583017,30.1607521621364,31.6569710739404,43.1113295633933,33.7285210453763,39.8831291527082,30.7686161724088,25.2641156317997,31.3298052213521,31.4387475528456,18.0499065913677,18.4351260630554,10.6319350080214,..,..
Nigeria,NGA,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,41383146496.294,31608633250.6088,35283890635.9366,46349345956.6993,45906839795.606,51587600029.9405,82652505891.6286,68062538530.1201,87640938615.9496,60733555833.0783,93240367802.6321,117289591345.194,113080100866.279,88500424955.7545,109815779384.955,109520472660.98,..,..
Nigeria,NGA,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,32.0801901990322,9.08329289630392,8.54774396088686,4.35689666126447,11.873373629698,12.5655828980287,21.6133452101266,2.99413331633057,14.7932844922197,-0.265621891166886,7.87684635996179,9.86550553791706,18.497358457612,5.05095322557393,5.98505840952938,0.139518973682315,..,..
Nigeria,NGA,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,91734575378.2485,126368764198.459,127432037050.393,144703665169.863,180875262060.041,197902695462.348,178693481746.929,254501323822.007,235515103238.899,283359343056.461,276178344355.88,270190824561.87,269537861847.796,315993836844.136,315677099828.341,316426725571.864,..,..
Nigeria,NGA,"Final consumption expenditure, etc. (constant 2010 US$)",NE.CON.TETC.KD,109413368212.23,137481208411.143,138298408712.741,147062688384.575,206918913307.511,219025317303.162,201785504974.16,250253127122.525,243377812821.277,284528872715.554,276178343757.069,270190824760.031,269537861646.592,315993837119.866,315677099902.726,316426727965.812,..,..
Nigeria,NGA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.4579342554305,2.69752181521242,3.17006437041849,2.96410598884353,2.13333037064257,4.43884814792094,3.33798027666575,3.62566971301158,3.93944987066587,5.04766005665198,1.63284880468655,2.14723652188445,1.53376187501464,1.0802403465894,0.81897236070988,0.650345417168782,1.09591461693358,..
Nigeria,NGA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,3.47341902106993,3.50591917023731,3.12943407093229,4.04879538489516,2.5801688049844,2.16600636110742,1.77739865137455,2.10526728146273,2.13219349089927,2.52242334103656,1.06099031675232,1.07983114187562,1.0951019301596,1.00020110522373,0.931103191800556,1.32049896181968,..,..
Nigeria,NGA,Forest area (sq. km),AG.LND.FRST.K2,131370,127274,123178,119082,114986,110890,106794,102698,98602,94506,90410,86314,82218,78122,74026,69930,..,..
Nigeria,NGA,Forest area (% of land area),AG.LND.FRST.ZS,14.4240587634639,13.9743294135731,13.5246000636824,13.0748707137916,12.6251413639009,12.1754120140101,11.7256826641194,11.2759533142286,10.8262239643379,10.3764946144471,9.92676526455636,9.47703591466561,9.02730656477486,8.57757721488411,8.12784786499336,7.67811851510261,..,..
Nigeria,NGA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,99.635033879376,99.6564985506618,94.0374643852279,97.8966155549413,..,..,98.238856362994,93.6663637365827,91.7434092988988,90.3615313474583,87.1316790926798,89.1264728515101,84.0389276163752,87.6206646363914,90.854186859809,..,..,..
Nigeria,NGA,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,1.72137186194267,2.17075075756233,1.3491706338125,16.0273853295523,..,..,2.87476905603492,1.78971351312385,1.61078012697551,1.01931701640534,1.40148075859644,9.95210588355056,2.37937811543128,20.1686069347057,16.306688310332,..,..,..
Nigeria,NGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,157474285635.205,164420579040.972,170643319497.931,188312043745.758,251840571175.265,260515639753.024,281906487385.062,301156185312.513,320039472272.419,342232340656.562,369062464570.387,387099974051.551,403665055423.226,425440429014.358,452284522879.545,464282244064.115,456775408619.476,..
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1287.05925568582,1310.50596814504,1326.24296912489,1426.90330680975,1860.06237676129,1875.02964242477,1976.70846883522,2056.83859079469,2128.66663180797,2216.49939424471,2327.32066957391,2376.63877298209,2412.86078154877,2475.94805767418,2563.09212403547,2562.52221561635,2455.91855879433,..
Nigeria,NGA,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,2848.1505199992,2900.03606138977,2934.860679857,3157.61327796302,4116.15673652932,4149.27799749232,4374.28442282548,4551.60543389646,4710.55465978387,4904.92094626372,5150.15881822763,5259.29550424022,5339.45166805228,5479.05833923557,5671.90060102365,5670.63944311419,5434.73479515789,..
Nigeria,NGA,"GDP, PPP (constant 2011 international $)",NY.GDP.MKTP.PP.KD,348476938056.296,363848482985.796,377618867985.563,416718222527.213,557301344581.464,576498519048.468,623834609859.568,666432522053.348,708219598550.843,757330491735.703,816703229268.353,856618673550.592,893275762114.417,941462775527.185,1000866427350.74,1027416343898.62,1010804368046.89,..
Nigeria,NGA,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,19132487905.2876,17991625554.8688,15613673537.7517,23975612113.5392,34766753663.4697,55201459538.9301,56934207070.7723,66051055294.3297,85760407972.4676,56166746701.6486,79618456543.912,99051526247.8802,96123869395.542,97023095621.7898,81927492304.4747,46852507606.0796,34594023532.6203,..
Nigeria,NGA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,8717239390.08564,11096414002.3599,10875792250.6557,16151796883.4339,15008992495.7497,26003095375.3337,21987687010.1436,28296084705.1923,39838710029.3906,30778949361.5003,49520313776.8438,66223188422.73,56933435482.7319,54851231399.5322,61038304302.4037,53435073752.3747,35128384260.6959,..
Nigeria,NGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.31809338064855,4.41106519565903,3.78464818288238,10.3541845645132,33.7357750284295,3.44466681332356,8.2109648588917,6.82839834798028,6.27026369732735,6.9344160039274,7.83973947709083,4.88738661141308,4.2792773138933,5.39441631089463,6.30971859617991,2.65269328876975,-1.61686895000058,..
Nigeria,NGA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.71429067465058,1.82172750443657,1.20083398033792,7.589886621701,30.3565818289393,0.804664717187677,5.42278501149231,4.05371470921514,3.49215739799614,4.12618684035762,4.99983332352612,2.11909360205217,1.52408556901662,2.61462561818094,3.51962417350332,-0.0222351906031975,-4.16010663916848,..
Nigeria,NGA,Grants and other revenue (% of revenue),GC.REV.GOTR.ZS,..,..,..,87.2431506849315,92.0621808350856,75.9085480293465,76.7384234164473,64.3141792004114,57.8362298418663,51.2164667599985,59.2677715913505,67.6487969607429,68.8624404220734,70.2118160623047,..,..,..,..
Nigeria,NGA,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,67.9198098009678,90.9167071036961,91.4522560391131,95.6431033387355,88.1266263703019,87.4344171019713,78.3866547898734,97.0058666836694,85.2067155077803,100.265621891167,92.1231536400382,90.1344944620829,81.502641542388,94.9490467744261,94.0149415904706,99.8604810263177,..,..
Nigeria,NGA,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,128022043774.006,152007489824.227,155774535595.077,173288637819.633,226855116109.782,236882986901.57,230232907072.938,290564027266.127,283398501062.162,338455004321.094,339991981263.889,328953606838.246,330274995011.521,381478503115.01,389665851305.975,389280194802.253,..,..
Nigeria,NGA,IDA grants (current US$),DT.DIS.IDAG.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.650170485135,36.3647780956668,27.4179466070488,35.4310029217525,18.2873785324383,19.0913881759117,21.4979843532667,30.7343877290457,25.0898446604885,31.0342380635757,17.3872692718379,21.464299683435,12.9413890952337,12.9989533657937,12.450067653526,10.492416034339,..,..
Nigeria,NGA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,35.2295340724877,-0.322616651799891,39.8966584371526,11.1409371882721,-0.1577483955475,22.0244032709908,17.3377815301564,4.77074220675351,10.8352982221339,-4.3205733260539,103.822799111444,9.51009631139752,9.27124466928721,5.87329563136669,4.66262299647696,2.8636651341357,9.54367007038431,..
Nigeria,NGA,Investment in transport with private participation (current US$),IE.PPI.TRAN.CD,..,..,..,..,..,2355440000,322140000,40000000,382000000,..,..,259400000,..,4400000000,..,..,..,..
Nigeria,NGA,"Labor force, total",SL.TLF.TOTL.IN,37986000,38932683,39925510,40906807,41748447,42853734,43907799,45036274,46230555,47480439,48780752,50068829,51415818,52823715,54261143,55789427,57352349,58959450
Nigeria,NGA,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,0.20699569940163,0.308840922294072,5.01446280923591,2.06769091792453,..,..,1.33795951884748,2.24173773835076,5.46300350115775,3.58851917005544,6.68577735781849,2.54817385525377,2.8714963085658,3.39155838250333,6.44919312940815,..,..,..
Nigeria,NGA,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,75.0196138487308,70.9778197025072,75.8364184441583,66.2627180907706,..,..,71.8764746554995,74.1013601863798,85.4885375393879,83.6068343498654,86.4498432347794,54.0277331987893,71.9982098390938,57.3203714096967,64.1051614367966,..,..,..
Nigeria,NGA,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,20975000000,18045000000,17975000000,24031000000,38631000000,50467000000,58726000000,66605950000,86273500000,56741900000,84000000000,116000000000,114700000000,102400000000,94200000000,51400000000,32800000000,..
Nigeria,NGA,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,8721000000,11586000000,7547000000,10853000000,14164000000,20754000000,26522541000,34830297000,49950644000,33906282000,44235269000,56000000000,51000000000,56000000000,60000000000,48000000000,39000000000,..
Nigeria,NGA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,64.0193006720896,67.1326382233914,43.1721259513495,51.5609789811189,60.0998887555038,63.4494832484844,58.618358546707,60.9405272155601,65.4719944315492,53.4856486340514,34.7462235557535,41.7735493005569,35.947200543584,30.7592951102215,27.1240612434955,20.6624389188561,17.7436098713851,..
Nigeria,NGA,Military expenditure (% of central government expenditure),MS.MIL.XPND.ZS,..,..,..,7.58447397342392,7.37614917606245,6.32050274941084,6.72139203015617,7.22393000709388,8.39978070175439,9.73962001652102,9.03431194877371,9.72783825816485,9.78000268060582,9.33330062794349,..,..,..,..
Nigeria,NGA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.794728868039628,1.29283343838895,1.51718460435001,0.868306853051187,0.72854118421633,0.60063830371241,0.533693958008226,0.583546726231475,0.776456935397149,0.887702093135685,0.539231122020191,0.579227030995324,0.502541128653135,0.469695304619353,0.414718776586509,0.417636537730714,0.432947784673169,..
Nigeria,NGA,Mineral rents (% of GDP),NY.GDP.MINR.RT.ZS,0.00066202886676021,0.000800999629676834,0.000622605635182772,0.000143007422714472,9.36320812910215E-05,0.00277840609923378,0.00402841485074944,0.0170306852074011,0.00867302770933659,0.0239361920056222,0.0335579554034492,0.044186178907905,0.0426789304291923,0.0326296043812547,0.0260385535029262,0.0272454638863711,..,..
Nigeria,NGA,Multilateral debt (% of total external debt),DT.DOD.MLAT.ZS,10.2687,9.2331,9.1715,7.9792,7.2105,9.9423,28.2104,24.1432,23.0335,22.0858,27.8342,27.1702,29.5521,29.5109,27.2007,26.5808,25.8784,..
Nigeria,NGA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,..,..,..,4.00035574383055,6.67056268516913,60.0150325642362,98.9998040072698,14.5665491049894,6.72654961052632,10.6118922521195,9.31695068503081,7.38219361989615,8.08991513145691,9.70739138697017,..,..,..,..
Nigeria,NGA,Net official aid received (constant 2015 US$),DT.ODA.OATL.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,34.3956545205022,27.4268257132195,18.4434611825338,19.0724608293859,24.8350561280085,30.196868855407,26.5717143258655,25.1547702990374,26.1625008513155,15.2110181650851,12.4455699582533,17.0713624476513,14.6947415434983,11.3257695440156,8.65367139032483,3.03385477425183,..,..
Nigeria,NGA,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.00870533818866742,0.012764551423906,0.0285256096779722,0.00284398884839007,..,..,0.00574614302506904,0.404774619270819,0.331171704129167,0.198132507701918,1.08150146358948,0.316955089639053,0.433519831849631,0.628512978260065,0.389462648780403,..,..,..
Nigeria,NGA,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,2.39210580504715,2.51737933114023,2.17970937200533,1.59449937027447,..,..,2.84601011698145,3.16167606998514,1.88797383185497,1.79690862530834,1.08871560166849,1.23046382946167,2.12819587194134,1.83674090444742,1.85273750084909,..,..,..
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2.50339743975096,2.51121437075988,2.52110640165057,2.53684000164677,2.55923925783274,2.58522180612352,2.6103910760618,2.6316539918861,2.64896708696089,2.66122133492306,2.6687468571641,2.67475496243975,2.67765922167605,2.67291860643002,2.65955070115917,2.64035713540557,2.61903352559025,..
Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,134.33908560888,137.75534328096,141.272450783403,144.902152025209,148.658405524995,152.551662878663,156.586288525094,160.761799356588,165.07723135369,169.529278522569,174.114497622891,178.834476322233,183.687741142111,188.663771314382,193.74869835414,198.932490090802,204.211425497107,..
Nigeria,NGA,"Population, total",SP.POP.TOTL,122352009,125463434,128666710,131972533,135393616,138939478,142614094,146417024,150347390,154402181,158578261,162877076,167297284,171829303,176460502,181181744,185989640,..
Nigeria,NGA,"Present value of external debt (% of exports of goods, services and primary income)",DT.DOD.PVLX.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.8561253784993,..
Nigeria,NGA,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,..,..,..,2355440000,322140000,40000000,382000000,..,..,259400000,..,4400000000,..,..,..,..
Nigeria,NGA,Rail lines (total route-km),IS.RRS.TOTL.KM,3557,..,3505,3505,3505,3528,3528,3528,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,44,39,57.214,76.926,77,77,..,..,..,..,..,..,..,..,..,..
Nigeria,NGA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,880103.3125,..,..,..,..,..,..,..,..,..,880103.3125,..,..,..,..,..,..,..
Nigeria,NGA,Rural population,SP.RUR.TOTL,79724569,80711882,81693068,82672874,83657007,84650266,85649746,86651059,87649521,88645380,89628433,90621548,91622031,92626304,93626413,94620354,95604255,..
Nigeria,NGA,Rural population (% of total population),SP.RUR.TOTL.ZS,65.16,64.331,63.492,62.644,61.788,60.926,60.057,59.181,58.298,57.412,56.52,55.638,54.766,53.906,53.058,52.224,51.403,..
Nigeria,NGA,Surface area (sq. km),AG.SRF.TOTL.K2,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770,923770
Nigeria,NGA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,19.99,21.47,18.45,20.62,..,9.34,9.4,..,9.79,9.83,10.7,10.15,..,10.07,11.34,8.22,11.25,..
Nigeria,NGA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,1.53386045860609,0.905461723184428,2.87472471304292,2.40836527173452,3.97690436665771,5.45909857458821,5.10895991304315,2.2684599570657,1.80433116512139,1.55675724518155,1.48253366845688,..,..,..,..
Nigeria,NGA,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,..,..,..,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..
